id,snapshot_id,keyword,col,table
5656988382678563855,4, simplicity,ListOfCode,conversation
2871292745864133582,2, functionality,Answer,conversation
-5950391461178106997,2, duplicate code,Answer,conversation
-5950391461178106997,2, simplicity,Answer,conversation
-1267091641841687799,4, data class,Answer,conversation
-1267091641841687799,4, long method,Answer,conversation
-8655250522319206061,4, functionality,Answer,conversation
-1862583408618634642,3, compatibility,Answer,conversation
-1862583408618634642,3, compatibility,ListOfCode,conversation
-5337344123727902753,4, data class,Prompt,conversation
6143408647149484949,4, long method,Answer,conversation
8858969297030032303,4, functionality,Answer,conversation
1836036452878113064,3, simplicity,Answer,conversation
-6947090831396420245,2, robustness,Answer,conversation
-7620758786901607131,4,complexity,Answer,conversation
-787760404974589372,4, data class,Prompt,conversation
7409164121892072719,3, compatibility,Answer,conversation
-6573398342484135854,2, data class,Answer,conversation
-5891125312917867856,4, functionality,Answer,conversation
-4286733201404441772,4, functionality,Answer,conversation
854949572805745590,3, compatibility,Answer,conversation
566660479004357475,4, functionality,Answer,conversation
-1622803997301834029,4,design size,Prompt,conversation
-5303143028890033091,2, performance,Answer,conversation
-5303143028890033091,2, compatibility,Answer,conversation
-5303143028890033091,2, stability,Answer,conversation
-5303143028890033091,2, scalability,Answer,conversation
2701748814078228266,4, functionality,Answer,conversation
2701748814078228266,4,abstraction,Answer,conversation
-4357826699925154026,4, data class,ListOfCode,conversation
7796736543089424659,3, compatibility,Answer,conversation
-865514358151743709,4, functionality,Answer,conversation
-4116176700757824133,4, robustness,Answer,conversation
-3865303302466225548,5,complexity,Answer,conversation
-4578704252969270410,4, performance,Answer,conversation
-4578704252969270410,4, correctness,Answer,conversation
9174791835172263279,5, data class,Prompt,conversation
-3319295841831943344,9, correctness,Answer,conversation
2485282201350449626,4, compatibility,Prompt,conversation
2485282201350449626,4,design size,Answer,conversation
7655798603285013532,4, performance,Answer,conversation
7655798603285013532,4, long method,Answer,conversation
7655798603285013532,4, accuracy,Answer,conversation
7655798603285013532,4, accuracy,ListOfCode,conversation
3929855781432118024,4, functionality,Answer,conversation
3929855781432118024,4,complexity,Answer,conversation
6300683430092733836,4, readability,Answer,conversation
6300683430092733836,4, simplicity,Answer,conversation
-4758330679436475700,5,design size,Answer,conversation
-866925852360377720,4, readability,Answer,conversation
4016804793838289054,8,inheritance,Answer,conversation
8140510671644736901,5, functionality,Answer,conversation
272832455132178407,5, performance,Answer,conversation
272832455132178407,5,complexity,Answer,conversation
-3152871822578351571,9, functionality,Answer,conversation
-8519174439869211180,6, functionality,Prompt,conversation
-8519174439869211180,6, functionality,ListOfCode,conversation
-8613995229595546430,5, long method,Prompt,conversation
-8613995229595546430,5, long method,ListOfCode,conversation
1868311053221321331,5, compatibility,Answer,conversation
-5967059727622796667,8, flexibility,Answer,conversation
-5967059727622796667,8, efficiency,Answer,conversation
-8097714674556306272,5, simplicity,Answer,conversation
-3752946143390980531,8,complexity,Answer,conversation
-3752946143390980531,8,design size,Answer,conversation
-3752946143390980531,8, extensibility,Answer,conversation
-3752946143390980531,8, efficiency,Answer,conversation
-1913198764766867969,4, functionality,Answer,conversation
-1913198764766867969,4, flexibility,Answer,conversation
-1913198764766867969,4, scalability,Answer,conversation
-5351629696764827178,5, functionality,Answer,conversation
5417673970788656412,4, accuracy,Prompt,conversation
-3567235001556131662,4, performance,Answer,conversation
-3567235001556131662,4, data class,Answer,conversation
-3567235001556131662,4, accuracy,Answer,conversation
-3567235001556131662,4, reliability,Answer,conversation
886683568894146144,4, accuracy,Prompt,conversation
9015849473421208115,4, functionality,Prompt,conversation
9015849473421208115,4,complexity,Answer,conversation
8175221328189060588,8, compatibility,Answer,conversation
8845617027842124173,9, functionality,Prompt,conversation
8845617027842124173,9, functionality,Answer,conversation
6575113121690853313,9,encapsulation,Answer,conversation
2949398783193214178,8,complexity,Answer,conversation
5743692841892187832,4, performance,Answer,conversation
5743692841892187832,4,complexity,Answer,conversation
5743692841892187832,4, flexibility,Answer,conversation
5743692841892187832,4, scalability,Answer,conversation
-2078106702352999388,8, functionality,Prompt,conversation
-2078106702352999388,8,complexity,Answer,conversation
-1795892607537707417,5, performance,Answer,conversation
7904753296433419353,5, performance,Answer,conversation
7904753296433419353,5, efficiency,Answer,conversation
-1621435380474676873,8, flexibility,Answer,conversation
-1621435380474676873,8, robustness,Answer,conversation
-1621435380474676873,8, interoperability,Answer,conversation
480711997447389250,9,complexity,Answer,conversation
-3586949343107962242,8, flexibility,Prompt,conversation
-3586949343107962242,8, efficiency,Answer,conversation
-3586949343107962242,8, robustness,Answer,conversation
-3586949343107962242,8, reliability,Answer,conversation
-5427602996131145552,4, functionality,Answer,conversation
-6817690865690805767,8, robustness,Answer,conversation
2229608028167697437,6, long method,Prompt,conversation
2487220694428987073,9, functionality,Answer,conversation
7796736543089424659,8, compatibility,Answer,conversation
769127370373979558,9, compatibility,Answer,conversation
5969948413289208110,5, compatibility,Answer,conversation
-6733883571759371924,4, robustness,Answer,conversation
117366176713648547,5, data class,Prompt,conversation
2884678252468782213,9,complexity,Answer,conversation
-7239162750319372887,4, robustness,Answer,conversation
1836036452878113064,8, simplicity,Answer,conversation
6343679145453550909,4, efficiency,Answer,conversation
9163141102413766046,5, simplicity,Answer,conversation
2095989195623283844,9, dead code,ListOfCode,conversation
7753654393667089928,4, data class,Answer,conversation
7753654393667089928,4, data class,ListOfCode,conversation
-609466906104251036,4, functionality,Answer,conversation
-609466906104251036,4, data class,Answer,conversation
6524837300052699505,5,complexity,Answer,conversation
6524837300052699505,5, compatibility,Answer,conversation
-8458500320083875093,6, stability,Answer,conversation
-7685791366277732656,4, compatibility,Prompt,conversation
-7685791366277732656,4,design size,Answer,conversation
6679967184961727582,6, functionality,Prompt,conversation
6679967184961727582,6, functionality,Answer,conversation
-7825762835486015221,5,complexity,Answer,conversation
-8976911169027977651,8, performance,Prompt,conversation
-8976911169027977651,8, functionality,Answer,conversation
-8215165521892944597,8, flexibility,Answer,conversation
-8215165521892944597,8, efficiency,Answer,conversation
-8418087639777379714,5, functionality,Answer,conversation
-8418087639777379714,5,complexity,Answer,conversation
4714088492787370647,9, compatibility,Answer,conversation
4714088492787370647,9, interoperability,Answer,conversation
-1545360117765783503,5,complexity,Answer,conversation
4576742415235333718,6, dead code,Prompt,conversation
1064384987542297087,6, functionality,Answer,conversation
-4331042665837571216,8, flexibility,Answer,conversation
-4331042665837571216,8, robustness,Answer,conversation
-4331042665837571216,8, interoperability,Answer,conversation
-2193768864625024575,5,complexity,Answer,conversation
-2924793923376759869,5, performance,Answer,conversation
-2382604358362452195,4, functionality,Answer,conversation
-2382604358362452195,4,complexity,Answer,conversation
3083465267688796677,6, functionality,Answer,conversation
2376305368278106141,5, performance,Answer,conversation
2376305368278106141,5, efficiency,Answer,conversation
2931567712288244227,4, functionality,Answer,conversation
2931567712288244227,4, performance,Answer,conversation
2931567712288244227,4, compatibility,Answer,conversation
-5303300432619073861,6, functionality,Answer,conversation
8833413341109283885,5, functionality,Answer,conversation
-6266043328480527951,5, performance,Prompt,conversation
2048106932783108957,9,complexity,Answer,conversation
-8578758476233565808,4, performance,Answer,conversation
-8578758476233565808,4, compatibility,Answer,conversation
-3938147996995586,9, functionality,Answer,conversation
-3938147996995586,9, maintainability,Answer,conversation
-7558069914532072895,4, efficiency,Answer,conversation
-8018771777509113088,9,encapsulation,Answer,conversation
-8018771777509113088,9, usability,Answer,conversation
-8018771777509113088,9, reusability,Answer,conversation
-8018771777509113088,9, maintainability,Answer,conversation
9087556463012409777,8, compatibility,Answer,conversation
2714395670882021037,4, functionality,Answer,conversation
2714395670882021037,4, data class,Answer,conversation
337440678214657970,4, performance,Answer,conversation
337440678214657970,4, long method,Answer,conversation
337440678214657970,4, accuracy,Answer,conversation
337440678214657970,4, accuracy,ListOfCode,conversation
-708411249225215903,4, performance,Answer,conversation
-708411249225215903,4, data class,Answer,conversation
-708411249225215903,4, accuracy,Answer,conversation
-708411249225215903,4, reliability,Answer,conversation
7409164121892072719,8, compatibility,Answer,conversation
7732898354383146973,5, performance,Answer,conversation
-3659170374972573355,9, functionality,Answer,conversation
8761190641273710227,6, performance,Prompt,conversation
8761190641273710227,6, accuracy,Prompt,conversation
-9207521693971064241,5, performance,Answer,conversation
-9207521693971064241,5,design size,Answer,conversation
-4163704043605649999,4, performance,Answer,conversation
3317619516872366005,9, performance,Answer,conversation
3317619516872366005,9, long method,Answer,conversation
3317619516872366005,9, flexibility,Answer,conversation
1044897125171085804,9, performance,Prompt,conversation
1044897125171085804,9, performance,Answer,conversation
2682734654241126922,9, flexibility,Answer,conversation
4518494887907212871,5, long method,Answer,conversation
-545322272206970809,4, accuracy,Answer,conversation
1370606963672241400,4, functionality,Answer,conversation
